fundName,schemeGroupName,changePercent,schemeGroupId,schemeName,schemeId,schemeid,AUM,launchDate,1Day,7Day,15Day,30Day,3Month,6Month,1Year,2Year,3Year,5Year,7Year,10Year,15Year,20Year,25Year,D30Quarter,M3Quarter,M6Quarter,Y1Quarter,Y2Quarter,Y3Quarter,Y5Quarter,Y10Quarter,Y15Quarter,Y20Quarter,sinceInceptionReturn,fundRat,category,currentNav,isRecommended,minAmount,sipMinAmount,sipMinAmountBSE,1YearSIPReturn,3YearSIPReturn,5YearSIPReturn,10YearSIPReturn,15YearSIPReturn,20YearSIPReturn,sinceInceptionSIPReturn,expenseRatio
Tata Mutual Fund,Tata Hybrid Equity Fund,-1.14695,ca30064dede443a7acb7e8c7598a2e17,Tata Hybrid Equity Fund Reg (G),13199e540cb8cf613be42ffcae51c770,13199e540cb8cf613be42ffcae51c770,4268,08-10-1995 00:00,-1.147,-3.15,-3.51,-1.14,1.66,9.86,25.1,18.25,12.63,16.11,11.67,11.7079,13.1057,15.4772,0,B,B,B,B,,A,B,A,A,A,15.25,3,Hybrid: Aggressive,436.7043,0,5000,100,100,30.0425,20.2356,19.1942,13.4745,13.6595,14.0543,15.8713,1.92
Kotak Mutual Fund,Kotak International REIT FOF,-2.62082,014508100f86353715b819e61e6cb283,Kotak International REIT FOF Reg (G),90b32c7d287222a77904b4d00ebef294,90b32c7d287222a77904b4d00ebef294,62,29-12-2020 00:00,-2.6208,-3.06,-2.29,1.87,15.53,11.24,25.07,9.53,1.54,0,0,0,0,0,0,C,A,A,C,,B,B,B,A,A,1.1,0,Equity: Global,10.4297,0,100,100,100,36.6584,9.1931,,,,,6.4833,1.39
HDFC Mutual Fund,HDFC Children Gift Invest,-1.15049,3bdc285125622bd65b355e0f5c03eae9,HDFC Childrens Gift Invest Fund Regular Plan,76e00b08467110a77c42b4ec8d389a5d,76e00b08467110a77c42b4ec8d389a5d,9868,02-03-2001 00:00,-1.1505,-3.1,-3.13,-1.14,0.49,10.8,25.02,22.28,15.82,19.53,14.86,14.3153,16.2,16.0715,0,B,C,D,C,,B,B,A,A,A,16.58,4,Solution: Children Equity,288.001,0,5000,500,100,28.5313,23.2674,22.3692,16.6299,16.2594,15.9618,16.5243,1.74
HDFC Mutual Fund,HDFC Childrens Gift Fund,-1.15049,897dfd5fd9a79c0b4b435b21ac7b90f4,HDFC Childrens Gift Fund(Lock-in),80ec8226228bc95c3cbb3b3e3e7c4d10,80ec8226228bc95c3cbb3b3e3e7c4d10,9868,02-03-2001 00:00,-1.1505,-3.1,-3.13,-1.14,0.49,10.8,25.02,22.28,15.82,19.53,14.86,14.3153,16.2,16.0715,0,B,C,D,C,,B,B,A,A,A,15.29,4,Solution: Children Equity,288.001,0,100,100,100,28.5313,23.2674,22.3692,16.6299,16.2594,15.9618,15.8063,1.74
SBI Mutual Fund,SBI Focused Equity Fund,-1.37976,828da9d054420b09e5027f7a28087b30,SBI Focused Equity Fund Reg (G),6f19db38656797d30f12a52a94e562d4,6f19db38656797d30f12a52a94e562d4,35571,11-10-2004 00:00,-1.3797,-3.97,-4.04,-0.05,-0.42,11.7,25.02,18.82,10.67,18.64,15.41,15.0782,17.5817,0,0,A,D,D,D,,D,B,A,A,A,18.98,3,Equity: Focused,330.4931,0,5000,500,500,33.7118,21.6425,21.0047,16.9458,17.2247,16.9925,16.9925,1.57
NAVI Mutual Fund,NAVI Flexi Cap Fund,-1.60888,8e47c968568541a09c27f4b339b4a765,NAVI Flexi Cap Fund (G),2a08d0375e1a63bf03e263e2febb35c1,2a08d0375e1a63bf03e263e2febb35c1,279,09-07-2018 00:00,-1.6089,-3.92,-3.69,-1.33,1.33,12.71,24.98,20.66,13.07,17.78,0,0,0,0,0,C,C,C,D,,C,B,B,B,A,14.51,2,Equity: Flexi Cap,23.3551,0,10,10,10,33.226,22.9049,21.703,,,,19.4849,2.25
Edelweiss Mutual Fund,Edelweiss Balanced Advantage Fund,-0.86905,a66a6a5a50ddab2cd05a3e5a37388fe2,Edelweiss Balanced Advantage Fund (G),e7669355b118cbec7454b48a1545c159,e7669355b118cbec7454b48a1545c159,12399,20-08-2009 00:00,-0.869,-2.83,-2.39,-0.67,1.83,9.23,24.79,18,11.64,16.39,12.73,11.5755,11.3087,0,0,C,B,B,A,,B,A,A,A,A,11.24,4,Hybrid: Balanced Advantage,50.19,0,100,100,100,27.5012,19.2347,17.6525,13.7589,12.7005,,12.6592,1.69
LIC Mutual Fund,LIC Childrens Gift Fund,-1.87374,e11dbfe3b73c53ed372711c0ec47245c,LIC Childrens Gift Fund (G),a1ecc99c9c72e8ee2affd994638aaf9f,a1ecc99c9c72e8ee2affd994638aaf9f,17,12-11-2001 00:00,-1.8737,-4.48,-5.32,-2.73,-0.31,11.46,24.78,19.36,11.2,14.13,10.15,9.6213,8.0493,5.0613,0,D,D,C,C,,C,C,C,C,C,5.38,2,Solution: Children Equity,33.4377,0,5000,1000,1000,33.2211,21.5643,18.1271,12.2751,10.8135,8.4459,7.5447,2.46
Invesco Mutual Fund,Invesco India Invesco Global Consumer Trends Fund of Fund,0.367879,6ec0bcf69ef9b9e776a2f9ceb1684ebc,Invesco India Invesco Global Consumer Trends Fund of Fund Reg (G),617b85b6f38a77c536bf64bfbc0d75b4,617b85b6f38a77c536bf64bfbc0d75b4,286,24-12-2020 00:00,0.3679,-0.94,0.76,7.68,4.02,7.05,24.77,14.77,-7.32,0,0,0,0,0,0,B,B,C,C,,D,B,B,A,A,-5.4,0,Equity: Global,8.103,0,1000,500,500,25.6895,8.83,,,,,3.0668,1.54
Baroda BNP Paribas Mutual Fund,Baroda BNP Paribas Balanced Advantage Fund,-0.852788,ed1f6705f8e574cffb64541b4d27864d,Baroda BNP Paribas Balanced Advantage Fund (G),2d188522cfb696d0f110d99682b990b3,2d188522cfb696d0f110d99682b990b3,4112,14-11-2018 00:00,-0.8528,-2.26,-2.54,-0.39,1.85,8.65,24.73,19.18,12.74,17.24,0,0,0,0,0,C,B,B,A,,A,A,B,A,A,15.31,4,Hybrid: Balanced Advantage,23.392,0,5000,500,500,26.4931,19.9773,18.2068,,,,17.5335,1.88
Edelweiss Mutual Fund,Edelweiss Recently Listed IPO Fund,-3.26387,96ad437efce1618cc74363f78d749b98,Edelweiss Recently Listed IPO Fund Reg (G),1a6716276437a654f821bb27030bb78a,1a6716276437a654f821bb27030bb78a,960,22-02-2018 00:00,-3.2639,-5.53,-6.98,-2.82,-0.3,12.3,24.72,20.97,8.72,23.17,0,0,0,0,0,B,B,B,B,,A,A,A,A,A,15.66,0,Equity: Multi Cap,26.5472,0,100,0,100,38.617,25.1838,24.4863,,,,22.4473,2.26
Axis Mutual Fund,Axis Aggressive Hybrid Fund,-0.978953,1bff2272a59c35fdc4f0766e95795553,Axis Aggressive Hybrid Fund (G),3192bbbdb12f271e436ab9af75ac90de,3192bbbdb12f271e436ab9af75ac90de,1691,09-08-2018 00:00,-0.979,-3.16,-3.11,-0.49,3.85,13.72,24.65,15.72,8.26,13.83,0,0,0,0,0,A,A,A,B,,B,B,B,A,A,12.07,1,Hybrid: Aggressive,20.23,0,500,100,100,34.8556,18.2593,16.4199,,,,15.4745,2.13
HDFC Mutual Fund,HDFC Multi Asset Fund,-0.643856,ea23ba61a6853cfd36c2ea907231657e,HDFC Multi Asset Fund (G),aa17bf74bbf082f0d83b4d09337345ae,aa17bf74bbf082f0d83b4d09337345ae,3525,17-08-2005 00:00,-0.6439,-1.74,-1.38,0.3,2.39,8.85,24.63,18.21,12.86,16.47,12.2,11.0778,11.0418,0,0,C,B,C,B,,B,A,A,A,A,10.51,3,Hybrid: Multi-Asset,67.744,0,100,100,100,25.5559,18.6143,17.7044,13.3247,11.9963,,11.451,1.94
Tata Mutual Fund,Tata Multi Asset Opportunities Fund,-0.863776,1118362ef8af65849359123bb2c36585,Tata Multi Asset Opportunities Fund Reg (G),2bbadca2c18fa72890f079cadbba63a9,2bbadca2c18fa72890f079cadbba63a9,3263,04-03-2020 00:00,-0.8638,-2.09,-1.6,0.24,0.53,8.08,24.62,19.1,13.73,0,0,0,0,0,0,C,D,C,B,,B,B,B,B,A,19.04,3,Hybrid: Multi-Asset,22.4836,0,5000,100,100,25.6525,19.8182,,,,,19.4468,1.87
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Financial Planning FOF Moderate,-0.968216,261691d679eb518706f803594cec389a,Aditya Birla SL Financial Planning FOF Moderate Plan (G),12f912452da8afefc3a25cf69be8339c,12f912452da8afefc3a25cf69be8339c,37,09-05-2011 00:00,-0.9682,-2.68,-2.33,-0.71,1.93,10.51,24.52,19.06,12.92,15.49,11.52,11.2314,0,0,0,,B,C,C,,A,A,B,,B,10.93,3,Others: FoFs Domestic,40.4835,0,500,100,100,28.2372,20.1837,17.622,13.1404,,,12.3657,1.16
Tata Mutual Fund,Tata Multicap Fund,-2.34515,64ea237f60c69d2cd55475e0423cb075,Tata Multicap Fund Reg (G),f7256a23ee09b99367e6df138398fd21,f7256a23ee09b99367e6df138398fd21,3311,02-02-2023 00:00,-2.345,-5.11,-4.62,-3.21,-1.13,11.17,24.52,0,0,0,0,0,0,0,0,C,C,B,B,,A,A,A,A,A,25.63,0,Equity: Multi Cap,14.6702,0,5000,200,150,33.4771,,,,,,32.6305,1.9
Union Mutual Fund,Union Aggressive Hybrid Fund,-1.18377,f1ace616de4d47a6cf6ec74ee3ede93c,Union Aggressive Hybrid Fund Reg (G),9dd8e114b636373b536f84185873a252,9dd8e114b636373b536f84185873a252,652,18-12-2020 00:00,-1.1837,-3.42,-3.63,-0.68,0.98,8.88,24.41,18.35,10.98,0,0,0,0,0,0,A,B,B,B,,B,B,B,A,A,15.64,2,Hybrid: Aggressive,17.53,0,1000,500,500,28.8654,20.0772,,,,,18.2096,2.4
HDFC Mutual Fund,HDFC ASSET ALLOCATOR FoF,-0.641399,683490a10da0368d42bc01a34bd8b8fe,HDFC ASSET ALLOCATOR FoF Reg (G),e7c858627098150944ca2f7e300f341f,e7c858627098150944ca2f7e300f341f,3244,05-05-2021 00:00,-0.6414,-1.79,-1.5,0.53,2.22,8.6,24.38,19.84,14.56,0,0,0,0,0,0,B,B,C,B,,A,B,B,B,A,16.82,4,Hybrid: Multi-Asset,17.04,0,100,100,100,25.1417,20.2163,,,,,19.2384,1.15
Sundaram Mutual Fund,Sundaram Financial Services Opp Fund,-2.03136,7f09230462067dab911006bec7572a90,Sundaram Financial Services Opp Reg (G),bb914b1d1ab0afeb8051710f4fc82430,bb914b1d1ab0afeb8051710f4fc82430,1444,10-06-2008 00:00,-2.0314,-4.55,-5.86,-1.99,-2.07,6.56,24.33,25.96,17.09,18.22,14.47,15.1123,13.1382,0,0,C,B,B,B,,A,A,A,A,A,14.95,5,Equity: Sectoral,97.2905,0,100,100,100,27.052,26.4229,23.9011,17.119,15.2351,,15.471,2.11
Shriram Mutual Fund,Shriram Balanced Advantage Fund,-0.653012,18498689e13bc2209294f64b9993d513,Shriram Balanced Advantage Fund (G,f9f2e3665a60dcbaef2da07d06ae5bf2,f9f2e3665a60dcbaef2da07d06ae5bf2,57,05-07-2019 00:00,-0.653,-2.15,-1.58,-0.84,-0.48,4.28,24.32,15.89,10.39,12.04,0,0,0,0,0,C,D,D,A,,B,B,B,A,A,11.34,3,Hybrid: Balanced Advantage,17.7087,0,500,500,500,19.8522,16.7109,14.2622,,,,13.9753,2.3
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Retirement Fund 40s Plan,-1.09531,2ff30da87fa9bebb55ed6deac25432c4,Aditya Birla SL Retirement Fund 40s Plan (G),0ed87d5985e890eaa945b63f63120db1,0ed87d5985e890eaa945b63f63120db1,115,11-03-2019 00:00,-1.0952,-2.99,-3.07,0.38,2.83,12.34,24.31,18.44,10.76,13.32,0,0,0,0,0,A,A,C,C,,C,C,A,A,A,11.16,1,Solution: Retirement Equity,18.15,0,500,500,500,31.3704,20.1684,16.2414,,,,15.2767,2.38
Edelweiss Mutual Fund,Edelweiss Emerging Markets Opp Equity Offshore Fund,0.690903,1b240fff08c9ba8d6063fbc275cf8daa,Edelweiss Emerging Markets Opp Equity Offshore Fund Reg (G),4686f4ce77977ed07ec0b45e6bbea334,4686f4ce77977ed07ec0b45e6bbea334,110,07-07-2014 00:00,0.6909,1.31,6.15,7.85,3.84,9.49,24.11,13.58,-1.19,5.29,4.66,5.0952,0,0,0,B,B,B,C,,D,B,B,A,A,4.77,0,Equity: Global,16.1332,0,100,100,100,22.1192,7.8434,3.9265,5.3769,,,5.3283,2.29
ICICI Prudential Mutual Fund,ICICI Pru Nifty Alpha Low Vol 30 E T F FOF,-1.4307,00ca4f308e6aad160d5b49335e3135b6,ICICI Pru Nifty Alpha Low Vol 30 E T F FOF (G),5bf2a09c4e892b8e2c8ca0f1f3e01f9b,5bf2a09c4e892b8e2c8ca0f1f3e01f9b,723,21-09-2021 00:00,-1.4307,-3.46,-2.1,0.31,5.3,14.53,52.07,32.51,18.87,0,0,0,0,0,0,A,A,B,A,,A,B,A,A,A,18.21,0,Equity: Index,16.6521,0,0,0,100,50.9772,34.2622,,,,,33.3879,0.53
PGIM India Mutual Fund,PGIM India ELSS Tax Saver Fund,-1.28317,09f85322141cf44fb354ae1ac68a18b9,PGIM India ELSS Tax Saver Fund Regular (G),9cfd4b8f38f1739367be4c622d00dae4,9cfd4b8f38f1739367be4c622d00dae4,777,11-12-2015 00:00,-1.2831,-4.84,-5.79,-1.97,-0.03,11.06,23.9,19.08,13.34,19.51,14.05,0,0,0,0,,,B,B,,B,B,C,A,A,14.81,2,Equity: ELSS,33.85,0,500,500,500,34.2237,21.6109,22.5959,,,,17.5349,2.26
UTI Mutual Fund,UTI Sensex Index Fund,-0.78417,d74a555600e15130bc980c7f869d05d5,UTI Sensex Index Fund Reg (G),7e271f2fb2b44f5b49085aabc8b84ebb,7e271f2fb2b44f5b49085aabc8b84ebb,193,31-01-2022 00:00,-0.7842,-3.86,-4.15,-0.19,1.49,9.91,23.84,19.05,0,0,0,0,0,0,0,A,B,C,C,,B,B,A,A,A,14.43,0,Equity: Index,14.3604,0,1000,500,500,30.492,,,,,,21.808,0.3
HDFC Mutual Fund,HDFC Index Fund - BSE SENSEX Plan,-0.784353,e9c7adfc86c44bd2d54ddcc40cdc1420,HDFC Index Fund BSE SENSEX Plan,071989820cad3c0cd171c04b2038acd5,071989820cad3c0cd171c04b2038acd5,7775,17-07-2002 00:00,-0.7844,-3.86,-4.15,-0.2,1.48,9.87,23.81,18.99,11.66,17.41,15.06,12.8117,11.756,13.9093,0,A,B,C,C,,B,B,A,A,A,15.13,2,Equity: Index,745.3129,0,100,100,100,30.7103,20.3683,20.086,15.8106,14.1282,13.0978,13.9134,0.36
Axis Mutual Fund,Axis Multi Asset Allocation Fund,-1.09747,d9ce481c3bb1f554e5382750d79fde26,Axis Multi Asset Allocation Fund Reg (G),7d38dae3816ff264090258fcca2bce0a,7d38dae3816ff264090258fcca2bce0a,1303,23-08-2010 00:00,-1.0974,-2.68,-2.59,-0.35,2.47,11.88,23.8,14.71,7.58,13.78,11.65,10.6068,0,0,0,,B,A,C,,B,A,A,B,A,9.92,1,Hybrid: Multi-Asset,38.6249,0,500,100,100,31.0465,16.6034,15.3266,12.4733,,,11.2928,2.1
PGIM India Mutual Fund,PGIM India Large Cap Fund,-1.12016,5249be1a30c3bb7603d4f1654cd41399,PGIM India Large Cap Fund Reg (G),dcec158ad86380c7919866d44a8eefeb,dcec158ad86380c7919866d44a8eefeb,618,21-01-2003 00:00,-1.1202,-4.72,-5.63,-1.99,1.3,8.83,23.71,18.85,9.47,15.38,11.69,11.6008,11.0372,14.3858,0,C,B,C,C,,B,B,A,A,A,17.69,1,Equity: Large Cap,336.32,0,5000,1000,1000,32.023,20.5141,18.7112,13.7641,13.0832,12.9009,14.2523,2.37
Union Mutual Fund,Union Focused Fund,-1.53604,1746b02001482d5300156bf9e629b39c,Union Focused Fund (G),2a888b1ba4b6d45ee110c71ff51fe106,2a888b1ba4b6d45ee110c71ff51fe106,427,05-08-2019 00:00,-1.536,-4.07,-5.05,-0.87,-1.3,8.18,23.7,18.72,11.05,19.45,0,0,0,0,0,B,D,D,D,,C,B,B,B,A,19.13,3,Equity: Focused,25,0,1000,500,500,28.2145,20.5381,20.8937,,,,20.8349,2.48
UTI Mutual Fund,UTI Banking and Financial Services Fund,-2.05055,a1704d8455b4e6a116017f50bcd3aae5,UTI Banking and Financial Services Fund (G),ebb7910e4f2a42de5d80043242489826,ebb7910e4f2a42de5d80043242489826,1150,07-04-2004 00:00,-2.0506,-4.52,-5.35,-0.25,-0.11,8.28,23.7,19.85,12.69,13.78,8.82,11.8175,11.8116,15.6246,0,A,B,B,B,,B,B,A,A,A,16.13,2,Equity: Sectoral,171.4227,0,5000,500,500,29.645,21.9449,20.1663,13.0781,12.6112,13.5688,13.7399,2.2
SBI Mutual Fund,SBI S&P BSE Sensex Index Fund,-0.784735,d58085b145f7180b9565f0acba9d01f8,SBI S&P BSE Sensex Index Fund Reg (G),20b1550828199eb054aaf04c0529cb54,20b1550828199eb054aaf04c0529cb54,216,26-05-2023 00:00,-0.7846,-3.86,-4.15,-0.21,1.45,9.81,23.68,0,0,0,0,0,0,0,0,A,B,C,C,,B,B,A,A,A,21.95,0,Equity: Index,13.1236,0,5000,500,500,30.2882,,,,,,27.6708,0.44
WhiteOak Capital Mutual Fund,WhiteOak Capital Multi Asset Allocation Fund,-0.421085,a0965ebfef1468a4aaf361ba8a8f925a,WhiteOak Capital Multi Asset Allocation Fund Reg (G),18afcba820418e21d166f11edf0f91e5,18afcba820418e21d166f11edf0f91e5,745,19-05-2023 00:00,-0.4211,-0.9,-0.37,1.8,3.35,9.61,23.63,0,0,0,0,0,0,0,0,A,A,B,C,,C,B,B,B,A,19.06,0,Hybrid: Multi-Asset,12.77,0,500,100,100,24.8763,,,,,,22.6457,1.82
Nippon India Mutual Fund,Nippon India Index Fund - S&P BSE Sensex Plan,-0.780728,32efbf27cd228c5a1fe3e510b7dda9f5,Nippon India Index Fund S&P BSE Sensex Plan (G),cb7e34f2a65e9c25933fcdb450b338df,cb7e34f2a65e9c25933fcdb450b338df,745,28-09-2010 00:00,-0.7806,-3.85,-4.14,-0.21,1.45,9.79,23.59,18.68,11.38,17.23,14.75,12.246,0,0,0,A,B,D,C,,B,B,A,A,A,10.53,2,Equity: Index,40.9724,0,5000,100,100,30.4688,20.0776,19.8248,15.4295,,,14.0101,0.48
Tata Mutual Fund,TATA S&P BSE Sensex Index Fund,-0.785704,206a5b8eda62c5f53217e8d89d5d2565,TATA S&P BSE Sensex Index Fund Regular Plan,9c9cc070afecb84117badf7cc24e2913,9c9cc070afecb84117badf7cc24e2913,372,25-02-2003 00:00,-0.7856,-3.86,-4.17,-0.22,1.43,9.74,23.49,18.7,11.41,16.88,14.68,12.25,11.2088,13.8101,0,B,B,D,C,,B,B,A,A,A,15.69,2,Equity: Index,202.4684,0,5000,150,150,30.3571,20.075,19.5888,15.3569,13.5853,12.7959,13.4525,0.58
NAVI Mutual Fund,Navi Aggressive Hybrid Fund,-1.32028,e52fc98dc47fcc31ca662e9f9e390837,NAVI Aggressive Hybrid Fund (G),e8f181ae8e9ca4a8b47916fbf312d2b3,e8f181ae8e9ca4a8b47916fbf312d2b3,112,30-04-2018 00:00,-1.3203,-3.02,-3.29,-1.54,1.95,11.95,23.42,18.65,12.12,14.26,0,0,0,0,0,B,A,A,B,,B,B,B,A,A,11.52,2,Hybrid: Aggressive,20.1951,0,10,10,10,29.6763,20.1242,17.9177,,,,15.7141,2.25
Mirae Asset Mutual Fund,Mirae Asset Focused Fund,-1.52196,50fc4a9d1bae86345400084fd1ee7376,Mirae Asset Focused Fund Reg (G),6dd397d5c01faef0544496a058093cbe,6dd397d5c01faef0544496a058093cbe,8413,14-05-2019 00:00,-1.522,-3.68,-3.94,-0.76,5.89,14.83,23.4,17.57,8.39,18.92,0,0,0,0,0,B,A,B,D,,D,B,B,B,A,18.63,1,Equity: Focused,25.429,0,5000,99,99,36.8558,19.1078,19.8421,,,,19.7509,1.76
ICICI Prudential Mutual Fund,ICICI Pru Nifty Auto Index Fund,-0.467107,8ab700e38fa1d67d9fb6466efbbda619,ICICI Pru Nifty Auto Index Fund Reg (G),cd2f3e86db8526361c017ba487f2b15e,cd2f3e86db8526361c017ba487f2b15e,141,11-10-2022 00:00,-0.4671,-4.52,-2.25,1.03,1.75,19.65,60.65,0,0,0,0,0,0,0,0,A,B,A,A,,B,B,A,A,A,43.09,0,Equity: Index,20.4134,0,1000,1000,1000,63.4389,,,,,,56.5459,0.86
SBI Mutual Fund,SBI Equity Hybrid Fund,-0.972671,51f34f277f1cec2f011612ab6903e9df,SBI Equity Hybrid Fund Reg (G),c80128774fff88ee6cd2fb6d04288d36,c80128774fff88ee6cd2fb6d04288d36,73405,31-12-1995 00:00,-0.9727,-3.36,-3.28,-0.65,0.45,9.84,23.33,16.28,10.63,15.26,12.87,12.9062,12.8478,15.7393,12.4992,A,B,B,B,,B,B,A,A,A,13.19,3,Hybrid: Aggressive,278.6939,0,1000,500,500,29.2401,18.9998,17.7948,14.2191,14.3474,14.025,14.9498,1.4
SBI Mutual Fund,SBI Retirement Benefit Fund Aggressive Hybrid,-1.15057,36fa099830af805f5018bc5d8c30769a,SBI Retirement Benefit Fund Aggressive Hybrid Reg (G),2d01c88ee200000db335e7420fe9c294,2d01c88ee200000db335e7420fe9c294,1545,10-02-2021 00:00,-1.1506,-3.23,-3.29,-1.23,-0.41,11.02,23.2,19.16,14.61,0,0,0,0,0,0,C,D,C,D,,B,C,A,A,A,18.82,4,Solution: Retirement Equity,18.7893,0,5000,500,500,28.9201,21.629,,,,,20.7873,2.11
WhiteOak Capital Mutual Fund,WhiteOak Capital Balanced Advantage Fund,-0.760289,2a801464bacaaf732897b51e523f6513,WhiteOak Capital Balanced Advantage Fund Reg (G),1d940dabf6a22b6d313993e161ddfe7d,1d940dabf6a22b6d313993e161ddfe7d,1144,10-02-2023 00:00,-0.7603,-2.14,-2.16,-0.02,2.94,10.67,23.17,0,0,0,0,0,0,0,0,A,A,A,B,,C,B,B,A,A,20.72,0,Hybrid: Balanced Advantage,13.575,0,500,100,100,27.6813,,,,,,25.1703,2.13
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Balanced Advantage Fund,-0.632419,39dda0c7c0edc092c98c18f9dcc71a95,Aditya Birla SL Balanced Advantage Fund (G),812788cbcc78221be350462341e6e021,812788cbcc78221be350462341e6e021,7560,25-04-2000 00:00,-0.6324,-2.02,-1.7,0.4,3.19,11.16,23.02,17.43,11.53,14.18,10.68,11.2745,10.6257,12.328,0,A,A,A,B,,B,A,A,A,A,9.95,3,Hybrid: Balanced Advantage,102.13,0,100,100,100,27.4857,18.3704,16.3072,12.6411,11.9268,11.4389,12.2302,1.78
360 ONE Mutual Fund,360 ONE Balanced Hybrid Fund,-0.679932,95806dc3b43e74b60dafaedc6e9e07a8,360 ONE Balanced Hybrid Fund Reg (G),cd5b3973913121fd18fac522b9604f7f,cd5b3973913121fd18fac522b9604f7f,805,25-09-2023 00:00,-0.6798,-1.7,-1.49,-0.19,0.99,11.07,23,0,0,0,0,0,0,0,0,B,C,A,B,,C,B,B,A,A,22.4,0,Hybrid: Balanced Advantage,12.3286,0,1000,1000,1000,25.852,,,,,,25.7505,1.97
Nippon India Mutual Fund,Nippon India Balanced Advantage Fund,-0.702113,80b57a485046920fefedbd419e906577,Nippon India Balanced Advantage Fund (G),eeec8068919e9e13176116bb3ef8d8bb,eeec8068919e9e13176116bb3ef8d8bb,8803,15-11-2004 00:00,-0.702,-2.49,-2.91,-0.97,1.66,8.63,22.92,16.69,11.7,13.73,10.74,11.1239,11.5815,0,0,D,B,B,B,,A,A,A,A,A,15.32,3,Hybrid: Balanced Advantage,170.6319,0,100,100,100,25.2727,18.3647,16.3589,12.5004,12.392,,13.1014,1.74
LIC Mutual Fund,LIC MF S&P BSE Sensex Index Plan,-0.785317,8d60e60e3a5e1a0f48b396244ee12f71,LIC MF S&P BSE Sensex Index Plan (G),d3848fa41c12dae9d5d2ef0e9c3792bf,d3848fa41c12dae9d5d2ef0e9c3792bf,86,05-12-2002 00:00,-0.7853,-3.88,-4.19,-0.28,1.27,9.44,22.91,18.25,10.97,16.81,14.35,11.8277,11.0703,13.119,0,B,B,D,C,,B,B,A,A,A,13.69,1,Equity: Index,151.4529,0,5000,1000,1000,29.7279,19.5887,19.3191,15.0224,13.305,12.331,12.7253,1.08
NAVI Mutual Fund,Navi S&P BSE Sensex Index Fund,-0.785817,d762523767851aa6d509d5af9961c0bc,Navi S&P BSE Sensex Index Fund Reg (G),9d6ed0463970bf7b8a01bc54b63047d9,9d6ed0463970bf7b8a01bc54b63047d9,12,04-09-2023 00:00,-0.7858,-3.85,-4.16,-0.24,1.34,9.53,22.91,0,0,0,0,0,0,0,0,B,B,D,C,,B,B,A,A,A,20.27,0,Equity: Index,12.3226,0,100,100,10,29.544,,,,,,28.4097,0.9
Nippon India Mutual Fund,Nippon India Banking & Financial Services Fund,-1.90143,2045a7061705783aa4fe4935a3ce14c9,Nippon India Banking & Financial Services Fund (G),e6168fbaba190062d25f6ab8d75fdb1d,e6168fbaba190062d25f6ab8d75fdb1d,6138,26-05-2003 00:00,-1.9014,-4.84,-5.96,-1.55,0.35,8.49,22.84,22.24,16.29,17.56,12.14,14.3552,14.6654,18.8599,0,B,B,B,B,,A,A,A,A,A,20.86,4,Equity: Sectoral,570.225,0,5000,100,100,30.5252,24.9656,24.6994,16.2022,15.5562,16.8266,17.7306,1.88
ITI Mutual Fund,ITI Balanced Advantage Fund,-0.846555,e6edb75f126cfd3357ccf9b9dcfde099,ITI Balanced Advantage Fund (G),e9a681655cad72c7d34e77d59c96a6bd,e9a681655cad72c7d34e77d59c96a6bd,384,31-12-2019 00:00,-0.8466,-1.98,-1.87,0.82,2.44,6.15,22.79,17.3,9.54,0,0,0,0,0,0,A,B,D,B,,B,B,B,A,A,7.69,2,Hybrid: Balanced Advantage,14.2425,0,5000,1000,500,23.0888,16.6616,,,,,13.8415,2.37
ICICI Prudential Mutual Fund,ICICI Pru Nifty Bank Index Fund,-1.91703,6a01108b9e0cb6edb2361b57972e597b,ICICI Pru Nifty Bank Index Fund (G),eb37abc53ab60e4352f9f48fdd5fef22,eb37abc53ab60e4352f9f48fdd5fef22,480,02-03-2022 00:00,-1.917,-4.73,-6.19,-0.27,-4.11,4.54,13.9,13.36,0,0,0,0,0,0,0,B,D,D,C,,B,B,A,A,A,14.37,0,Equity: Index,14.1827,0,5000,1000,1000,20.5038,,,,,,16.8808,0.82
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL International Equity Plan A,-0.542097,79ea882d1df7eb16ee3b3f955acb0948,Aditya Birla SL International Equity Plan A Reg (G),11f72b71cebe6f07520fe48532ae3ed7,11f72b71cebe6f07520fe48532ae3ed7,192,31-10-2007 00:00,-0.5421,-1.66,0.58,1.96,8.24,7.58,22.42,14.23,5.96,10.23,10.45,8.8231,10.0196,0,0,C,A,C,C,,B,B,A,A,A,7.76,0,Equity: Global,35.5012,0,1000,1000,1000,25.8035,11.7901,10.2201,10.0313,10.0402,,9.8522,2.52
HSBC Mutual Fund,HSBC Equity Savings Fund,-1.03343,75121bcc689bfaf34286645e9662db45,HSBC Equity Savings Fund (G),06bfbfc597d0577a4d08eb8926ac7559,06bfbfc597d0577a4d08eb8926ac7559,450,18-10-2011 00:00,-1.0334,-1.91,-1.67,0.16,0.45,10.07,22.41,17.28,12.18,13.41,9.85,9.4373,0,0,0,B,D,A,A,,A,A,A,A,A,9.43,5,Hybrid: Equity Savings,32.2154,0,5000,500,500,26.4808,18.38,16.0868,11.2478,,,10.5769,1.51
