fundName,schemeGroupName,changePercent,schemeGroupId,schemeName,schemeId,schemeid,AUM,launchDate,1Day,7Day,15Day,30Day,3Month,6Month,1Year,2Year,3Year,5Year,7Year,10Year,15Year,20Year,25Year,D30Quarter,M3Quarter,M6Quarter,Y1Quarter,Y2Quarter,Y3Quarter,Y5Quarter,Y10Quarter,Y15Quarter,Y20Quarter,sinceInceptionReturn,fundRat,category,currentNav,isRecommended,minAmount,sipMinAmount,sipMinAmountBSE,1YearSIPReturn,3YearSIPReturn,5YearSIPReturn,10YearSIPReturn,15YearSIPReturn,20YearSIPReturn,sinceInceptionSIPReturn,expenseRatio
Kotak Mutual Fund,Kotak Bond,-0.050483,d854b8bbf2df67339cf4031c6ac6a30a,Kotak Bond Regular Plan (G),6c12ceebebde8b45ca50ae2bdeaff6dc,6c12ceebebde8b45ca50ae2bdeaff6dc,2171,25-11-1999 00:00,-0.0505,0.06,0.22,0.09,1.82,4.62,9.08,7.41,5.37,6.29,6.33,6.8209,7.2198,7.5742,0,C,B,A,A,,A,A,A,A,A,8.27,3,Debt: Medium to Long Duration,73.2545,0,100,100,100,10.4694,7.4297,6.2842,6.569,7.0404,7.3834,7.596,1.64
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL CRISIL IBX Gilt Apr 2029 Index Fund,-0.015207,a01d2ec6a55fedb38e466cc9700c75cd,Aditya Birla SL CRISIL IBX Gilt Apr 2029 Index Fund Reg (G),13641252199fac24de832e5ff855316c,13641252199fac24de832e5ff855316c,691,19-10-2022 00:00,-0.0152,0.11,0.22,0.13,1.7,4.62,9.07,8.12,0,0,0,0,0,0,0,C,C,A,A,,B,A,B,A,A,8.38,0,Debt: Medium to Long Duration,11.8348,0,500,500,500,10.1221,,,,,,8.8875,0.37
UTI Mutual Fund,UTI Dynamic Bond Fund,-0.033265,8a45a7a7ebac16b9c8da5fd9c2251316,UTI Dynamic Bond Fund (G),d259264c2bf88ac87b9736095e315890,d259264c2bf88ac87b9736095e315890,424,23-06-2010 00:00,-0.0333,0.11,0.17,0.06,1.95,4.45,9.07,7.38,7.94,8.29,5.73,6.9568,0,0,0,B,B,C,B,,A,A,B,C,B,7.79,2,Debt: Dynamic Bond,29.451,0,500,500,500,10.179,8.4349,8.9442,7.0172,,,7.44,1.54
ICICI Prudential Mutual Fund,ICICI Pru Bond Fund,-0.00919,2fcc81e689a68bf199411936ec5d441a,ICICI Pru Bond Fund (G),a4c34d3c2a365098e859b06545c538c9,a4c34d3c2a365098e859b06545c538c9,2960,18-08-2008 00:00,-0.0092,0.13,0.36,0.36,2.09,4.77,9.05,8,6.13,6.71,6.79,7.4763,7.5405,0,0,A,A,A,A,,A,A,A,A,A,8.57,4,Debt: Medium to Long Duration,38.0803,0,5000,1000,1000,9.9627,7.8478,6.7304,7.0969,7.6053,,7.7034,1.03
DSP Mutual Fund,DSP Banking & PSU Debt Fund,-0.03792,26e88c095f9be38ec2cec33e9b5c0dcd,DSP Banking & PSU Debt Fund Reg (G),05fe6aa363d4be1c2e3a00bee43dfedd,05fe6aa363d4be1c2e3a00bee43dfedd,2710,14-09-2013 00:00,-0.0379,0.08,0.26,0.33,2.35,4.75,9.02,7.69,6.04,6.42,6.78,7.362,0,0,0,C,A,A,A,,A,A,A,B,A,7.7,3,Debt: Banking and PSU,22.9343,0,500,500,100,10.1212,7.5028,6.4962,6.9894,,,7.1357,0.56
Tata Mutual Fund,Tata Gilt Securities Plan A,-0.085138,5832146652b820ac980275149c2834ee,Tata Gilt Securities Fund (G),5249be1a30c3bb7603d4f1654cd41399,5249be1a30c3bb7603d4f1654cd41399,816,06-09-1999 00:00,-0.0851,0,0.15,0.08,1.79,4.2,9,7.57,5.74,5.57,5.72,6.7938,7.0654,6.5182,8.3445,B,C,C,C,,B,B,C,B,B,8.23,3,Debt: Gilt Fund,74.4043,0,5000,500,500,9.9487,7.5529,6.0565,6.2819,6.9775,6.8374,6.9877,1.56
HDFC Mutual Fund,HDFC NIFTY G-Sec Apr 2029 Index Fund,-0.016554,b8cca4e1ad01488e555b33159a3a0d7f,HDFC Nifty G-Sec Apr 2029 Index Fund Reg (G),5b9fc317f119c50a5e939db03bf12685,5b9fc317f119c50a5e939db03bf12685,163,10-03-2023 00:00,-0.0166,0.11,0.2,0.12,1.7,4.59,9,0,0,0,0,0,0,0,0,C,C,A,A,,C,C,C,B,B,8.53,0,Debt: Short Duration,11.4755,0,100,100,100,10.0535,,,,,,9.0469,0.37
Tata Mutual Fund,Tata Nifty G-Sec Dec 2029 Index Fund,-0.002612,b8341a5aa3e4738b700fa7a0a44e2310,Tata Nifty G-Sec Dec 2029 Index Fund Reg (G),30931121ef68ce8c9a6bc928043cac07,30931121ef68ce8c9a6bc928043cac07,179,13-01-2023 00:00,-0.0026,0.1,0.17,0.12,1.69,4.6,8.98,0,0,0,0,0,0,0,0,C,C,B,A,,B,A,B,A,A,7.83,0,Debt: Medium to Long Duration,11.4835,0,5000,500,500,10.0373,,,,,,8.8442,0.45
UTI Mutual Fund,UTI Medium to Long Duration Fund,-0.023634,c3b5b9615e2f69dd701488cad5be94dc,UTI Medium to Long Duration Fund (G) Reg,c0dd8fe482b5ca39a2b6bd084c4a654d,c0dd8fe482b5ca39a2b6bd084c4a654d,315,17-05-1998 00:00,-0.0236,0.1,0.25,0.2,1.99,4.72,8.95,7.37,7.9,7.01,4.34,5.8464,6.7607,6.8674,7.3102,C,A,A,A,,A,A,A,A,A,7.59,5,Debt: Medium to Long Duration,69.797,0,500,500,500,10.1449,8.4438,8.5543,5.9103,6.3762,6.6071,6.8871,1.62
Mirae Asset Mutual Fund,Mirae Asset Nifty SDL Jun 2028 Index Fund,0.003541,11fea08c91196b2341768247d02583d4,Mirae Asset Nifty SDL Jun 2028 Index Fund Reg (G),99cf2fc246791842fb39f90fb70e5b33,99cf2fc246791842fb39f90fb70e5b33,69,31-03-2023 00:00,0.0035,0.1,0.18,0.44,1.85,4.5,8.94,0,0,0,0,0,0,0,0,A,B,B,A,,B,A,B,A,A,7.8,0,Debt: Medium to Long Duration,11.2977,0,5000,99,0,9.4649,,,,,,8.5316,0.49
Nippon India Mutual Fund,Nippon India Nifty SDL Plus G-Sec - Jun 2028 Maturity 70:30 Index Fund,-0.002589,95c2573b0d4d51f54acc226bf9d711d5,Nippon India Nifty SDL Plus G-Sec Jun 2028 Maturity 70:30 Index Fund Reg (G),cc673b7b2859e206717538b3f4b1cb60,cc673b7b2859e206717538b3f4b1cb60,389,24-11-2022 00:00,-0.0026,0.11,0.22,0.38,1.85,4.52,8.92,0,0,0,0,0,0,0,0,A,B,A,A,,B,B,B,A,A,7.8,0,Debt: Medium Duration,11.5879,0,1000,1000,100,9.4483,,,,,,8.3726,0.4
SBI Mutual Fund,SBI CRISIL IBX Gilt Index - April 2029 Fund,-0.016136,b69db2ef8f62920e0fcd3af279c32707,SBI CRISIL IBX Gilt Index April 2029 Fund Reg (G),9851608111bb5df7e89c5345e2b861f6,9851608111bb5df7e89c5345e2b861f6,2204,04-10-2022 00:00,-0.0161,0.1,0.21,0.11,1.66,4.54,8.92,7.91,0,0,0,0,0,0,0,B,D,C,C,,A,A,A,A,A,7.95,0,Debt: Long Duration,11.7727,0,0,0,500,9.9923,,,,,,8.6909,0.45
Mahindra Manulife Mutual Fund,Mahindra Manulife Dynamic Bond Fund,-0.055002,308ad93188afab045e6023681ac69cde,Mahindra Manulife Dynamic Bond Fund Reg (G),dc03400cecb124eb301c730eefaae948,dc03400cecb124eb301c730eefaae948,60,20-08-2018 00:00,-0.055,0.05,0.17,-0.04,1.7,4.44,8.91,7.09,4.79,4.58,0,0,0,0,0,C,C,C,B,,C,C,C,C,B,5.09,1,Debt: Dynamic Bond,13.6285,0,1000,500,500,10.6457,7.107,5.493,,,,5.3559,1.57
Bandhan Mutual Fund,Bandhan Bond Fund Income Plan,-0.06954,86d019364f3c2aba9499c98e1d583b3f,Bandhan Bond Fund Income Plan Reg (G),c21b11c95ecf5919764e6126b8a1e278,c21b11c95ecf5919764e6126b8a1e278,486,14-07-2000 00:00,-0.0695,0.02,0.16,-0.02,1.64,4.31,8.88,6.89,4.61,5.45,5.98,6.8815,7.1894,7.3147,0,D,C,C,B,,B,A,A,A,A,7.81,2,Debt: Medium to Long Duration,62.3666,0,1000,100,100,10.0981,6.7593,5.4709,6.2744,7.0094,7.2817,7.2633,1.98
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Income Plus Discipline Adv Plan,0,86b351878474aea9bf96f155e9b881ed,Aditya Birla SL Income Fund Discipline Adv Plan,3918ffd39fccd21fc08e6ffa8e9f894c,3918ffd39fccd21fc08e6ffa8e9f894c,,,0,0,0.01,0.74,2.51,4.65,8.87,7.77,5.54,6.75,6.57,7.6032,7.3413,0,0,B,B,A,A,,A,A,A,A,A,7.32,,Debt: Medium to Long Duration,30.0154,0,1000,1000,0,10.1697,7.2394,6.4581,6.9149,7.3313,,7.3272,
Nippon India Mutual Fund,Nippon India Income Fund Ret,-0.051844,2e11b669efc7630b2a3c089b746dcc13,Nippon India Income Fund (G),c54214b50d7c528f2132fcc1236e1ff7,c54214b50d7c528f2132fcc1236e1ff7,427,01-01-1998 00:00,-0.0518,0.04,0.17,0.01,1.68,4.46,8.87,7.38,5.64,5.97,6.49,7.1018,7.1447,7.4245,0,C,C,B,B,,A,A,A,A,A,8.13,3,Debt: Medium to Long Duration,85.5978,0,5000,100,100,10.4297,7.7098,6.3048,6.7687,7.1771,7.3757,7.4407,1.52
Axis Mutual Fund,Axis Strategic Bond Fund,-0.01209,49cc40b97d7ce7e17718e34f139d4004,Axis Strategic Bond Fund (G),81a43ed3215b44cfbecce03e31d29f49,81a43ed3215b44cfbecce03e31d29f49,1945,28-03-2012 00:00,-0.0121,0.13,0.26,0.42,2.03,4.49,8.87,7.82,6.36,7.09,6.87,7.6867,0,0,0,A,A,A,A,,A,A,A,A,A,7.97,4,Debt: Medium Duration,26.4648,0,5000,100,100,9.4133,7.5594,6.9609,7.2231,,,7.5634,1.06
UTI Mutual Fund,UTI Nifty SDL Plus AAA PSU Bond Apr 2028 75:25 Index Fund,-0.008756,c07cf867d2fe16e9c7e276af94195049,UTI Nifty SDL Plus AAA PSU Bond Apr 2028 75:25 Index Fund Reg (G),864a88ee3a013ffe8baf5cb257560fc9,864a88ee3a013ffe8baf5cb257560fc9,41,03-03-2023 00:00,-0.0088,0.1,0.22,0.41,1.89,4.51,8.85,0,0,0,0,0,0,0,0,A,C,D,C,,A,A,A,A,A,8.11,0,Debt: Long Duration,11.4196,0,5000,500,500,9.3355,,,,,,8.4821,0.42
ICICI Prudential Mutual Fund,ICICI Pru Credit Risk Fund,-0.117771,369ee23dbf13b94249a7ae3d59e1a10a,ICICI Pru Credit Risk Fund Reg (G),1fe6e92a3a08a837a6c02b37ffa888ef,1fe6e92a3a08a837a6c02b37ffa888ef,6468,03-12-2010 00:00,-0.1178,0.01,0.09,0.51,2.05,4.78,8.82,7.91,6.81,7.48,7.45,7.8571,0,0,0,B,B,A,A,,A,A,A,B,A,8.19,2,Debt: Credit Risk,30.1077,0,100,100,100,9.1321,7.6937,7.3091,7.5976,,,7.9213,1.42
PGIM India Mutual Fund,PGIM India Equity Savings Fund,-0.259513,3ffffd6379f711e9b05ef215a35393fe,PGIM India Equity Savings Fund Reg (G),87ba7579003072553a8f8f3075c298bc,87ba7579003072553a8f8f3075c298bc,90,29-01-2004 00:00,-0.2595,-0.49,-0.29,-0.61,0.87,3.8,8.79,7.44,5.71,7.22,7.02,7.8315,7.8193,7.8826,0,A,B,D,D,,D,D,A,A,A,7.73,3,Hybrid: Equity Savings,47.0045,0,5000,1000,1000,10.6959,8.2487,8.5254,7.7062,8.0336,7.9016,7.902,1.31
ICICI Prudential Mutual Fund,ICICI Pru Nifty SDL Sep 2027 Index Fund,-0.057369,9e8e62f83567a1a7022801fe6b631f58,ICICI Pru Nifty SDL Sep 2027 Index Fund (G),886e1cf3cd51bfed16a19e2b55d739dc,886e1cf3cd51bfed16a19e2b55d739dc,1732,24-03-2022 00:00,-0.0574,0.03,0.19,0.27,1.81,4.5,8.78,7.66,0,0,0,0,0,0,0,B,B,B,B,,B,A,B,A,A,6.04,0,Debt: Medium to Long Duration,11.672,0,1000,100,500,9.2827,,,,,,7.7441,0.37
Edelweiss Mutual Fund,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund,0.006843,37cf1dcb0f2549663cd52764ab4dc53f,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund Reg (G),ab8dff9e93417afed767b7c51115179a,ab8dff9e93417afed767b7c51115179a,178,14-11-2022 00:00,0.0068,0.1,0.2,0.33,1.76,4.49,8.78,0,0,0,0,0,0,0,0,B,C,B,B,,B,A,B,A,A,7.85,0,Debt: Medium to Long Duration,11.6913,0,5000,0,100,9.4791,,,,,,8.4097,0.45
Axis Mutual Fund,Axis CRISIL IBX 50:50 Gilt Plus SDL Jun 2028 Index Fund,0.007005,9162cd490fae2b3ae6c7e33ab1c9b4de,Axis CRISIL IBX 50:50 Gilt Plus SDL Jun 2028 Index Fund Reg (G),bdb5697fe5133dc4731695d5f8e59583,bdb5697fe5133dc4731695d5f8e59583,71,24-01-2023 00:00,0.007,0.12,0.24,0.32,1.79,4.43,8.78,0,0,0,0,0,0,0,0,B,B,B,B,,B,A,B,A,A,7.64,0,Debt: Medium to Long Duration,11.422,0,5000,1000,1000,9.3674,,,,,,8.4146,0.4
Mirae Asset Mutual Fund,Mirae Asset Nifty SDL Jun 2027 Index Fund,-0.030004,f19f99e06f8ec50f7e36d666b329ab17,Mirae Asset Nifty SDL Jun 2027 Index Fund (G),2fd6f771cd96b56d9bbf7dfbfcab8236,2fd6f771cd96b56d9bbf7dfbfcab8236,757,30-03-2022 00:00,-0.03,0.11,0.27,0.32,1.86,4.5,8.77,7.69,0,0,0,0,0,0,0,B,B,B,B,,B,A,B,A,A,6.07,0,Debt: Medium to Long Duration,11.6618,0,5000,99,0,9.215,,,,,,7.8453,0.33
Axis Mutual Fund,Axis Dynamic Bond Fund,-0.097587,6f0dd9b5f1ecdbf284409caef158bece,Axis Dynamic Bond Fund (G),31ca3a87de45e6d302f79533bd37ec6e,31ca3a87de45e6d302f79533bd37ec6e,1689,27-04-2011 00:00,-0.0976,0.02,0.14,-0.04,2.02,4.53,8.77,7.63,5.59,6.78,6.99,7.5698,0,0,0,C,A,B,C,,C,A,A,C,B,7.87,3,Debt: Dynamic Bond,28.05,0,5000,100,1000,10.7098,7.6444,6.6092,7.1998,,,7.5802,0.57
Axis Mutual Fund,Axis CRISIL IBX SDL May 2027 Index Fund,-0.028332,46a25f6562ce4943522b76060ddda214,Axis CRISIL IBX SDL May 2027 Index Fund Reg (G),2e17229c70b822bebbf1f52b8ca60feb,2e17229c70b822bebbf1f52b8ca60feb,2186,23-02-2022 00:00,-0.0283,0.11,0.28,0.32,1.85,4.5,8.77,7.66,0,0,0,0,0,0,0,B,B,B,B,,B,A,B,A,A,5.75,0,Debt: Medium to Long Duration,11.6444,0,5000,1000,1000,9.2158,,,,,,7.5742,0.31
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Corporate Bond Fund,-0.003548,80158c2c98179a03acd8d8c7313a0516,Aditya Birla SL Corporate Bond Fund (G),e94fd7134b7fd7fd95ba619f17828bad,e94fd7134b7fd7fd95ba619f17828bad,22494,03-03-1997 00:00,-0.0035,0.14,0.31,0.42,2.11,4.62,8.77,7.85,6.43,7.1,7.34,7.817,8.0591,8.1554,8.5435,A,A,A,A,,A,A,A,A,A,8.93,4,Debt: Corporate Bond,107.1085,0,100,100,100,9.376,7.6002,6.9014,7.4513,7.9504,8.0866,8.3142,0.52
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index,0.008485,cb980ba2ad555cb6346a86085d0ba4db,Aditya Birla SL CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund Reg (G),b2dbcf3e7dae396851da794e65775021,b2dbcf3e7dae396851da794e65775021,393,13-10-2022 00:00,0.0085,0.13,0.23,0.34,1.8,4.46,8.74,7.79,0,0,0,0,0,0,0,A,B,B,B,,B,A,B,A,A,8.02,0,Debt: Medium to Long Duration,11.7859,0,500,500,500,9.336,,,,,,8.3809,0.35
DSP Mutual Fund,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund,0.007645,3d570b7dcc075c37a349f2944b549881,DSP Nifty SDL Plus G-Sec Jun 2028 30:70 Index Fund Reg (G),01ec0cac5a99e0f5d868ffe4e35bb877,01ec0cac5a99e0f5d868ffe4e35bb877,2235,21-03-2022 00:00,0.0076,0.13,0.23,0.32,1.8,4.44,8.73,7.8,0,0,0,0,0,0,0,B,B,B,B,,B,A,B,A,A,6.28,0,Debt: Medium to Long Duration,11.7728,0,500,500,100,9.3148,,,,,,7.8778,0.29
HDFC Mutual Fund,HDFC Corporate Bond Fund,-0.003883,8077b06c43c9dd60c1a3d2aee5068ae4,HDFC Corporate Bond Fund (G),d8c34c9d94d906e958b82515308cba17,d8c34c9d94d906e958b82515308cba17,31301,29-06-2010 00:00,-0.0039,0.15,0.31,0.42,2.2,4.61,8.73,7.87,6.14,6.92,7.18,7.7263,0,0,0,A,A,A,A,,A,A,A,B,A,8.15,4,Debt: Corporate Bond,30.9021,0,100,100,100,9.2618,7.4661,6.6982,7.3269,,,7.8085,0.61
SBI Mutual Fund,SBI CRISIL IBX SDL Index - September 2027 Fund,-0.064188,bd60b47437eaac009b22483caf36df52,SBI CRISIL IBX SDL Index September 2027 Fund Reg (G),7a548f369434a2bfa42822aab722bbd5,7a548f369434a2bfa42822aab722bbd5,1103,04-10-2022 00:00,-0.0641,0.02,0.19,0.27,1.79,4.47,8.73,7.55,0,0,0,0,0,0,0,C,C,A,A,,B,B,B,A,A,7.53,0,Debt: Medium Duration,11.677,0,0,0,500,9.2438,,,,,,8.1514,0.4
Kotak Mutual Fund,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund,-0.019659,12e29b789930b0b6cfc1f74b2edb8cf0,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund Reg (G),6f11969d50bb7807f0f9a7b8b0cd65de,6f11969d50bb7807f0f9a7b8b0cd65de,581,13-10-2022 00:00,-0.0197,0.1,0.24,0.38,1.9,4.45,8.72,7.62,0,0,0,0,0,0,0,A,C,D,C,,A,A,A,A,A,7.8,0,Debt: Long Duration,11.6972,0,100,100,100,9.1795,,,,,,8.1389,0.4
ICICI Prudential Mutual Fund,ICICI Pru FMCG Plan,-0.153428,fb9ceefd9c022c8dac34c91e5e2ca3c0,ICICI Pru FMCG Fund (G),bd1ccd8a62922621cdcd0eeda1248009,bd1ccd8a62922621cdcd0eeda1248009,1885,31-03-1999 00:00,-0.1534,-3.51,-3.45,-8.21,-6.69,3.27,8.69,12.01,12.63,13.66,12.38,12.5352,16.1779,19.3436,16.2952,B,C,C,C,,A,A,A,A,A,16.31,0,Equity: Thematic,481.57,0,5000,100,100,33.687,22.512,21.3966,16.0633,16.3339,17.2202,18.7224,2.16
Baroda BNP Paribas Mutual Fund,Baroda BNP Paribas Dynamic Bond Fund,-0.077918,730da39c6d0d81c665f92b14772efe25,Baroda BNP Paribas Dynamic Bond Fund Reg (G),24064d467b30e36458ce76f8fda44f46,24064d467b30e36458ce76f8fda44f46,159,23-09-2004 00:00,-0.0779,0.01,0.16,-0.11,1.6,4.5,8.68,7.49,5.94,5.77,5.68,6.7458,7.0978,7.6151,0,D,C,C,C,,B,C,B,B,A,7.55,3,Debt: Dynamic Bond,43.6019,0,5000,500,500,10.735,7.8431,6.3383,6.299,6.9617,7.4215,7.4264,1.69
Baroda BNP Paribas Mutual Fund,Baroda BNP Paribas Dynamic Bond Fund,-0.077777,730da39c6d0d81c665f92b14772efe25,Baroda BNP Paribas Dynamic Bond Fund Plan A Reg (G),ca5cd8a6c6b157b3be395f550f13b9fb,ca5cd8a6c6b157b3be395f550f13b9fb,159,23-09-2004 00:00,-0.0777,0.01,0.16,-0.11,1.6,4.5,8.68,7.48,0,0,0,0,0,0,0,D,C,C,C,,D,D,C,C,B,6.56,3,Debt: Dynamic Bond,30.7051,0,0,0,999999999,10.7348,,,,,,8.3834,1.69
HSBC Mutual Fund,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund,0.007655,131ba4f4e83714c40342ff8377eed30b,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund Reg (G),5a81d9a3adda1f2f129f86ce675a7453,5a81d9a3adda1f2f129f86ce675a7453,1888,31-03-2022 00:00,0.0077,0.12,0.23,0.36,1.78,4.44,8.68,7.7,0,0,0,0,0,0,0,A,B,B,B,,B,A,B,A,A,6.37,0,Debt: Medium to Long Duration,11.7582,0,5000,500,1000,9.2719,,,,,,7.7954,0.43
ITI Mutual Fund,ITI Dynamic Bond Fund,-0.02747,59a7d3283f1a37661ff9fdc1a5d5a677,ITI Dynamic Bond Fund Reg (G),f30d4118f659fcc64458784925ba53f3,f30d4118f659fcc64458784925ba53f3,44,15-07-2021 00:00,-0.0275,0.07,0.28,0.12,1.82,4.52,8.66,7.02,5.74,0,0,0,0,0,0,A,B,B,C,,B,D,C,C,B,5.64,3,Debt: Dynamic Bond,12.0097,0,0,0,500,10.1668,7.313,,,,,7.087,1.19
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Nifty SDL Sep 2027 Index Fund,-0.034178,0b243a4c97706ed70d7118e413754d93,Aditya Birla SL Nifty SDL Sep 2027 Index Fund Reg (G),1ba632f7b98f8ebfa8751395c03ef020,1ba632f7b98f8ebfa8751395c03ef020,40,10-03-2023 00:00,-0.0342,0.09,0.24,0.27,1.76,4.49,8.66,0,0,0,0,0,0,0,0,B,C,B,B,,B,A,B,A,A,8.09,0,Debt: Medium to Long Duration,11.407,0,500,500,500,9.1701,,,,,,8.3776,0.5
Nippon India Mutual Fund,Nippon India Corporate Bond Fund,-0.011622,3457a853e6cfe2145e359edb212dbd5f,Nippon India Corporate Bond Fund (G),c41424b69d7cc7c2ae2b5260cea58abb,c41424b69d7cc7c2ae2b5260cea58abb,4618,14-09-2000 00:00,-0.0115,0.13,0.3,0.39,2.16,4.56,8.65,7.82,6.48,6.86,6.87,7.3277,7.6603,7.2121,0,A,A,A,A,,A,A,A,A,A,7.45,5,Debt: Corporate Bond,56.784,0,5000,100,100,9.2543,7.5435,6.8554,7.0362,7.4701,7.4771,7.3139,0.7
Bandhan Mutual Fund,Bandhan CRISIL IBX 90:10 SDL Plus Gilt-Sep 2027 Index Fund,-0.06403,d6fed4c7708e17e9ee68d70fc0436e51,Bandhan CRISIL IBX 90:10 SDL Plus Gilt-Sep 2027 Index Fund Reg (G),afc8e46dbf5b2260da48fa2ee000c254,afc8e46dbf5b2260da48fa2ee000c254,164,24-11-2022 00:00,-0.064,0.02,0.19,0.26,1.77,4.41,8.64,0,0,0,0,0,0,0,0,C,C,A,A,,B,B,B,A,A,7.54,0,Debt: Medium Duration,11.5497,0,1000,100,100,9.1565,,,,,,8.1824,0.41
Kotak Mutual Fund,Kotak Nifty SDL Apr 2027 Top 12 Equal Weight Index Fund,-0.024014,abde0c47241484cfde18a7d5b8c038a7,Kotak Nifty SDL Apr 2027 Top 12 Equal Weight Index Fund Reg (G),efddb71896199b964c956e7b7736bf73,efddb71896199b964c956e7b7736bf73,8030,11-02-2022 00:00,-0.024,0.11,0.26,0.31,1.85,4.43,8.63,7.61,0,0,0,0,0,0,0,B,B,A,A,,B,B,B,A,A,5.68,0,Debt: Medium Duration,11.657,0,100,100,100,9.0595,,,,,,7.4741,0.35
UTI Mutual Fund,UTI CRISIL SDL Maturity June 2027 Index Fund,-0.027994,bb3866bf9791cae3d219c515e808cbaf,UTI CRISIL SDL Maturity June 2027 Index Fund Reg (G),c467e40e474f2f711a91a4d4110cf970,c467e40e474f2f711a91a4d4110cf970,80,11-01-2023 00:00,-0.028,0.11,0.27,0.31,1.82,4.42,8.62,0,0,0,0,0,0,0,0,A,D,D,C,,A,A,A,A,A,7.52,0,Debt: Long Duration,11.4277,0,5000,500,500,9.065,,,,,,8.1827,0.41
Baroda BNP Paribas Mutual Fund,Baroda BNP Paribas Corporate Bond Fund,0.006547,481ffb8f3f9d8cfb3e4c6baa369db224,Baroda BNP Paribas Corporate Bond Fund (G),3ab49a471ce8073800adc604d78927b2,3ab49a471ce8073800adc604d78927b2,175,08-11-2008 00:00,0.0065,0.14,0.26,0.39,2.2,4.53,8.59,7.63,5.39,5.69,4.88,6.0148,6.5019,0,0,A,A,A,A,,C,C,B,B,A,6.09,0,Debt: Corporate Bond,25.967,0,5000,500,999999999,9.241,7.0189,5.8588,5.5282,,,6.1696,0.58
Baroda BNP Paribas Mutual Fund,Baroda BNP Paribas Corporate Bond Fund,0.006655,481ffb8f3f9d8cfb3e4c6baa369db224,Baroda BNP Paribas Corporate Bond Fund Reg (G),b0bcdfe4090591b8daff6a4452853237,b0bcdfe4090591b8daff6a4452853237,175,08-11-2008 00:00,0.0067,0.14,0.26,0.39,2.2,4.53,8.59,7.63,5.43,5.79,4.94,6.0594,6.8578,0,0,A,A,A,A,,B,C,B,B,A,7.06,0,Debt: Corporate Bond,30.0526,0,0,0,999999999,9.2406,7.0299,5.9326,5.5861,6.2357,,6.3239,0.58
SBI Mutual Fund,SBI M Income Fund,-0.067835,953c18b7d3bdf0e9d5e55e8951612a33,SBI M Income Fund Reg (G),b3b5474aea30391c148d5894a53a278f,b3b5474aea30391c148d5894a53a278f,1796,25-11-1998 00:00,-0.0678,0.14,0.26,0.25,1.96,4.63,8.59,7.73,5.91,7.03,6.94,7.7046,7.7344,6.8769,7.3968,B,A,A,B,,A,A,A,A,A,7.59,4,Debt: Medium to Long Duration,67.3234,0,5000,500,500,9.7853,7.5748,6.6818,7.295,7.6884,7.4004,7.2223,1.46
Canara Robeco Mutual Fund,Canara Robeco Dynamic Bond Fund,-0.127445,cda39b62af89f96887e7406cda7553b3,Canara Robeco Dynamic Bond Fund Reg (G),ef895f5be455ffda8e113cf27ba550b3,ef895f5be455ffda8e113cf27ba550b3,112,29-05-2009 00:00,-0.1274,-0.01,0.12,-0.2,1.44,4.16,8.58,6.76,5.14,5.24,5.4,6.5563,7.0141,0,0,D,C,C,C,,C,C,B,B,B,6.93,2,Debt: Dynamic Bond,28.2114,0,5000,1000,1000,10.2706,7.0632,5.6913,6.0065,6.8098,,6.8254,1.75
Nippon India Mutual Fund,Nippon India Nifty G-Sec Oct 2028 Maturity Index Fund,0.018358,aadc1d3a8bdb13a3c8d689bc77ce31c1,Nippon India Nifty G-Sec Oct 2028 Maturity Index Fund Reg (G),7f0dfa32944e6d75e9dbc2dee1bd789f,7f0dfa32944e6d75e9dbc2dee1bd789f,117,06-03-2023 00:00,0.0184,0.15,0.29,0.26,1.71,4.37,8.57,0,0,0,0,0,0,0,0,C,C,B,A,,B,B,B,A,A,8.27,0,Debt: Medium Duration,11.441,0,1000,100,100,9.2816,,,,,,8.4924,0.37
DSP Mutual Fund,DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund,-0.026208,94875252fd603beb28aabb4b30b14703,DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund Reg (G),5a6c3d61b268188861e4e37b4ce804f7,5a6c3d61b268188861e4e37b4ce804f7,92,14-02-2023 00:00,-0.0262,0.09,0.23,0.28,1.76,4.39,8.56,0,0,0,0,0,0,0,0,B,C,B,B,,B,A,B,A,A,7.77,0,Debt: Medium to Long Duration,11.4437,0,500,500,100,9.084,,,,,,8.3098,0.32
